language,dataset_name,sample_id,canonical_label,raw_utterance_text,normalized_utterance_text,english_gloss,lexical_domain_tag,split,include_flag,exclusion_reason
Quechua,quechua,audios/21213.wav,normal,Maypi karanki,maypi karanki,NA,other,dev,1,
Quechua,quechua,audios/21214.wav,normal,Aman kutimunaykama puñunkichu,aman kutimunaykama puñunkichu,NA,other,test,1,
Quechua,quechua,audios/21215.wav,excluded,Kuka raphitaqa ñawinta ama k’irispalla k’iptarqusunchis.,kuka raphitaqa ñawinta ama k’irispalla k’iptarqusunchis.,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/21216.wav,excluded,Hatun,hatun,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21217.wav,normal,Huch´uy,huch ́uy,NA,other,train,1,
Quechua,quechua,audios/21218.wav,emergency,Wasanchayqa ancha munakuy kawsaypipas kallanmi.,wasanchayqa ancha munakuy kawsaypipas kallanmi.,NA,other,test,1,
Quechua,quechua,audios/21219.wav,normal,Manchakuy khuyay qhepamanqa thakniyuq kayqa allinpunin.,manchakuy khuyay qhepamanqa thakniyuq kayqa allinpunin.,NA,other,train,1,
Quechua,quechua,audios/21220.wav,emergency,Chakitaklla,chakitaklla,NA,other,test,1,
Quechua,quechua,audios/21221.wav,emergency,Pay ashkha qolqeyuq,pay ashkha qolqeyuq,NA,other,test,1,
Quechua,quechua,audios/21222.wav,emergency,"Hawa runakunaq karrunkuna urmayusqan qhepamanqa, runakunaq qapariyninmi uyarikuran.","hawa runakunaq karrunkuna urmayusqan qhepamanqa, runakunaq qapariyninmi uyarikuran.",NA,other,dev,1,
Quechua,quechua,audios/21223.wav,normal,Lawa,lawa,NA,other,train,1,
Quechua,quechua,audios/21224.wav,excluded,Noqa allinta runa simita rimani,noqa allinta runa simita rimani,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/21225.wav,excluded,"Sumaqmi sichus, sapa p´unchay kawsay, yanqallamanta kaqninchista hatarichin.","sumaqmi sichus, sapa p ́unchay kawsay, yanqallamanta kaqninchista hatarichin.",NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21226.wav,normal,Warmikunaqa kukankuta huk llikllachapin apanku,warmikunaqa kukankuta huk llikllachapin apanku,NA,other,train,1,
Quechua,quechua,audios/21227.wav,excluded,Wawqeykunaqa kinsan hinallataq kinsan panaykunapas,wawqeykunaqa kinsan hinallataq kinsan panaykunapas,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/21228.wav,normal,"LLaqtan atiyniyuqpuni karqan, warmikuna lichita, aychata, qarakunata apamuranku.","llaqtan atiyniyuqpuni karqan, warmikuna lichita, aychata, qarakunata apamuranku.",NA,other,test,1,
Quechua,quechua,audios/21229.wav,emergency,Ch’usiq qapariptinqa ima llakipas kallanpunim,ch’usiq qapariptinqa ima llakipas kallanpunim,NA,other,test,1,
Quechua,quechua,audios/21230.wav,excluded,Khallwakunaqa parananpaqmi phawaykachan,khallwakunaqa parananpaqmi phawaykachan,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/21231.wav,excluded,Mayukunan ch'uya karan,mayukunan ch'uya karan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21232.wav,excluded,Runakunaqa sawnanallayuqpuni puñunchis,runakunaqa sawnanallayuqpuni puñunchis,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21233.wav,excluded,Runaqa kusikuywanmi chakranta llank'an,runaqa kusikuywanmi chakranta llank'an,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/21234.wav,excluded,Qatikachay,qatikachay,NA,other,dev,0,non_canonical_emotion_label
Quechua,quechua,audios/21235.wav,emergency,P’achapi ch’iyataqa t’impuchispan wañuchina.,p’achapi ch’iyataqa t’impuchispan wañuchina.,NA,other,train,1,
Quechua,quechua,audios/21236.wav,excluded,Noqaqa Kiswar Pampa ayllumanta kani,noqaqa kiswar pampa ayllumanta kani,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21237.wav,normal,Rimasqaytam ch´uyanchasaq,rimasqaytam ch ́uyanchasaq,NA,other,test,1,
Quechua,quechua,audios/21238.wav,excluded,Mamanchiskunaqa anchata munakuwanchis,mamanchiskunaqa anchata munakuwanchis,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21239.wav,excluded,Kullkuqa sach’a patakunamanta munayta takimun,kullkuqa sach’a patakunamanta munayta takimun,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21240.wav,excluded,Allin p´uyñukunataqa Machaqmarka llaqtapin ruwanku,allin p ́uyñukunataqa machaqmarka llaqtapin ruwanku,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21241.wav,excluded,Alqotaqa kunkanmanta watana,alqotaqa kunkanmanta watana,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/21242.wav,excluded,Karruypa llantantan allichasharani,karruypa llantantan allichasharani,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21243.wav,emergency,Taytaykimansi willanki,taytaykimansi willanki,NA,other,test,1,
Quechua,quechua,audios/21244.wav,normal,Manan allin warmakunaqa manan rikraypi ninriypi t'ispipayawaytaqa saqenkuchu,manan allin warmakunaqa manan rikraypi ninriypi t'ispipayawaytaqa saqenkuchu,NA,other,test,1,
Quechua,quechua,audios/21245.wav,normal,Mamaykichiskuna chitata michinku,mamaykichiskuna chitata michinku,NA,other,test,1,
Quechua,quechua,audios/21246.wav,excluded,Manarami mana sasa ashkha runapi infección  hap´iyta yachaykuchu,manarami mana sasa ashkha runapi infección hap ́iyta yachaykuchu,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21247.wav,excluded,T'antaq chaninta qawariy,t'antaq chaninta qawariy,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21248.wav,normal,"Imatapas runa ruwaqtin, manan phiñachinqachus chayta suyanchu","imatapas runa ruwaqtin, manan phiñachinqachus chayta suyanchu",NA,other,train,1,
Quechua,quechua,audios/21249.wav,excluded,Kusi kusichaqa parananpaqmi uraykamun,kusi kusichaqa parananpaqmi uraykamun,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21250.wav,emergency,Kunanmantaqa aman rimankichu,kunanmantaqa aman rimankichu,NA,other,test,1,
Quechua,quechua,audios/21251.wav,excluded,Hatun huñunakuypiqa ishkay kanpunin q'aminakuq,hatun huñunakuypiqa ishkay kanpunin q'aminakuq,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21252.wav,normal,"Sumaqmi sichus, sapa p´unchay kawsay, yanqallamanta kaqninchista hatarichin.","sumaqmi sichus, sapa p ́unchay kawsay, yanqallamanta kaqninchista hatarichin.",NA,other,test,1,
Quechua,quechua,audios/21253.wav,excluded,Qan atoqman rikch'akunki,qan atoqman rikch'akunki,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21254.wav,normal,Noqa qoyllurta rikuni,noqa qoyllurta rikuni,NA,other,test,1,
Quechua,quechua,audios/21255.wav,normal,Chay ruwayta mana chaskisqachu millaypunin chayqa consejo viceministro nisqakunamanta hamuq.,chay ruwayta mana chaskisqachu millaypunin chayqa consejo viceministro nisqakunamanta hamuq.,NA,other,test,1,
Quechua,quechua,audios/21256.wav,excluded,Q’ellachay,q’ellachay,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21257.wav,emergency,Phatasqa mankapiqa manan unuqa takyanchu,phatasqa mankapiqa manan unuqa takyanchu,NA,other,test,1,
Quechua,quechua,audios/21258.wav,emergency,Ashkha,ashkha,NA,other,test,1,
Quechua,quechua,audios/21259.wav,excluded,Kunan Arequipamanta chayamunqa,kunan arequipamanta chayamunqa,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/21260.wav,excluded,"Qosqomanta Santo Tomasmantaq Tinkuq chakanta, mana chayqa Wallpa Chakallantaña.","qosqomanta santo tomasmantaq tinkuq chakanta, mana chayqa wallpa chakallantaña.",NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21261.wav,normal,Qankuna illapachay p’unchaw rimankichis,qankuna illapachay p’unchaw rimankichis,NA,other,test,1,
Quechua,quechua,audios/21262.wav,excluded,Wawachaykiqa allintañan rimashan,wawachaykiqa allintañan rimashan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21263.wav,excluded,Mallki,mallki,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/21264.wav,excluded,Noqayku wawaykuwan takiyku,noqayku wawaykuwan takiyku,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21265.wav,normal,Chayamunmi,chayamunmi,NA,other,train,1,
Quechua,quechua,audios/21266.wav,emergency,Leqleqaqa atoqta rikuspas anchata waqan,leqleqaqa atoqta rikuspas anchata waqan,NA,other,train,1,
Quechua,quechua,audios/21267.wav,excluded,Sikiypin pikiqa kaniruwaran,sikiypin pikiqa kaniruwaran,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21268.wav,excluded,Sara tarpuymanta yachaqta tapusunchis,sara tarpuymanta yachaqta tapusunchis,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21269.wav,excluded,Wanay,wanay,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/21270.wav,emergency,Aqo-Aqo,aqo-aqo,NA,other,test,1,
Quechua,quechua,audios/21271.wav,emergency,Chay runaqa supaymi,chay runaqa supaymi,NA,other,test,1,
Quechua,quechua,audios/21272.wav,emergency,Atoq supayqa huk p’asñachatas q´oturusqa,atoq supayqa huk p’asñachatas q ́oturusqa,NA,other,train,1,
Quechua,quechua,audios/21273.wav,excluded,Onqosqa warmikunaqa manan yawarchakunkuñachu,onqosqa warmikunaqa manan yawarchakunkuñachu,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21274.wav,excluded,Kunan Arequipamanta chayamunqa,kunan arequipamanta chayamunqa,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21275.wav,excluded,Manan paqarinqa hamuyta atisaqchu,manan paqarinqa hamuyta atisaqchu,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21276.wav,excluded,"Hawlapi wisq´asqa kaspaqa mana sasachu khuyay kay, t´oqoq rakhu k´aspinta qhawaspa mana atichinchu wakin rikuyta.","hawlapi wisq ́asqa kaspaqa mana sasachu khuyay kay, t ́oqoq rakhu k ́aspinta qhawaspa mana atichinchu wakin rikuyta.",NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21277.wav,normal,Paykunawan waqanki,paykunawan waqanki,NA,other,train,1,
Quechua,quechua,audios/21278.wav,excluded,Runa simipiqa librotaqa ninchismi mayt'ukuna huñunasqa nispa,runa simipiqa librotaqa ninchismi mayt'ukuna huñunasqa nispa,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21279.wav,excluded,May ashkha llamayuqmi chay runaqa kasqa.,may ashkha llamayuqmi chay runaqa kasqa.,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21280.wav,emergency,Machasqa runa tranvía nisqaman waykuqtin pasaqta asnasqa.,machasqa runa tranvía nisqaman waykuqtin pasaqta asnasqa.,NA,other,test,1,
Quechua,quechua,audios/21281.wav,excluded,Nishu,nishu,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21282.wav,excluded,Noqan wasanchasaq,noqan wasanchasaq,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21283.wav,emergency,Chuchu,chuchu,NA,other,train,1,
Quechua,quechua,audios/21284.wav,excluded,Ukhu wasiqa hatunmi qhawakusqa pisi tiyanakunalla kaqtin.,ukhu wasiqa hatunmi qhawakusqa pisi tiyanakunalla kaqtin.,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21285.wav,normal,Hampina wasi,hampina wasi,NA,other,test,1,
Quechua,quechua,audios/21286.wav,excluded,Qheshwa uraymanta tunastaqaputukunapi orqomunku,qheshwa uraymanta tunastaqaputukunapi orqomunku,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21287.wav,normal,Wanay,wanay,NA,other,train,1,
Quechua,quechua,audios/21288.wav,emergency,"Ch´eqmiqa mayqin runaq kawsaynintapas tukurachinmanmi, mana huchayuq kaqtapas.","ch ́eqmiqa mayqin runaq kawsaynintapas tukurachinmanmi, mana huchayuq kaqtapas.",NA,other,train,1,
Quechua,quechua,audios/21289.wav,emergency,Payqa mamaypa sullk’a kakanmi.,payqa mamaypa sullk’a kakanmi.,NA,other,test,1,
Quechua,quechua,audios/21290.wav,normal,"Juancha, awichaykita puñuysiy","juancha, awichaykita puñuysiy",NA,other,test,1,
Quechua,quechua,audios/21291.wav,excluded,Chay sipascha wasinman phawaylla rishan,chay sipascha wasinman phawaylla rishan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21292.wav,normal,Teqtichiy,teqtichiy,NA,other,test,1,
Quechua,quechua,audios/21293.wav,excluded,"Hatun simp´asqa chukchantan aparan, manataq ima llut´isqapis uyanpi karqanchu.","hatun simp ́asqa chukchantan aparan, manataq ima llut ́isqapis uyanpi karqanchu.",NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21294.wav,normal,Paywanmi qhatuna wasipi tuparani,paywanmi qhatuna wasipi tuparani,NA,other,test,1,
Quechua,quechua,audios/21295.wav,excluded,"Taytay, yachachiqmi kay qhelqasqa raphichata apachimusunki","taytay, yachachiqmi kay qhelqasqa raphichata apachimusunki",NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/21296.wav,emergency,Manan desodorantita oqariranchu paypa asnaynillantan munaran.,manan desodorantita oqariranchu paypa asnaynillantan munaran.,NA,other,test,1,
Quechua,quechua,audios/21297.wav,normal,Theqtichina,theqtichina,NA,other,test,1,
Quechua,quechua,audios/21298.wav,emergency,Misk’i yawarniyuq runakunas llakuntaqa q’aymallataraq mikhunanku.,misk’i yawarniyuq runakunas llakuntaqa q’aymallataraq mikhunanku.,NA,other,train,1,
Quechua,quechua,audios/21299.wav,normal,Qan chay huch´uy wallpata wayk´unki,qan chay huch ́uy wallpata wayk ́unki,NA,other,test,1,
Quechua,quechua,audios/21300.wav,excluded,Ayriway killapi pachamaman mikhuchinchis,ayriway killapi pachamaman mikhuchinchis,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21301.wav,emergency,Chay pomochapi hampitaqa aytirispan upyana,chay pomochapi hampitaqa aytirispan upyana,NA,other,train,1,
Quechua,quechua,audios/21302.wav,excluded,Chay sipaskuna k´umushanku oqarinankunpaq,chay sipaskuna k ́umushanku oqarinankunpaq,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21303.wav,emergency,Wasiyman chayaspanan yachakurani,wasiyman chayaspanan yachakurani,NA,other,test,1,
Quechua,quechua,audios/21304.wav,excluded,Chikchi,chikchi,NA,other,dev,0,non_canonical_emotion_label
Quechua,quechua,audios/21305.wav,normal,Kuchuna,kuchuna,NA,other,test,1,
Quechua,quechua,audios/21306.wav,emergency,K’irisqa,k’irisqa,NA,other,test,1,
Quechua,quechua,audios/21307.wav,normal,Thoqayniymi haya ima llakichá  hap'iwanqa,thoqayniymi haya ima llakichá hap'iwanqa,NA,other,test,1,
Quechua,quechua,audios/21308.wav,excluded,Sara tarpuymanta yachaqta tapusunchis,sara tarpuymanta yachaqta tapusunchis,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21309.wav,normal,Mana puriyta yachanchu,mana puriyta yachanchu,NA,other,test,1,
Quechua,quechua,audios/21310.wav,excluded,Nishu,nishu,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21311.wav,normal,Pusaq killayuq wawaqa lat’akachanñan,pusaq killayuq wawaqa lat’akachanñan,NA,other,test,1,
Quechua,quechua,audios/21312.wav,excluded,Qhelqay imayna rimayniykikunata.,qhelqay imayna rimayniykikunata.,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/21313.wav,normal,Asnuyki qaparqachayshan,asnuyki qaparqachayshan,NA,other,train,1,
Quechua,quechua,audios/21314.wav,excluded,¿Imataq rimaykuna ?,¿imataq rimaykuna ?,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21315.wav,emergency,Michi q'onchalawpi puñushan,michi q'onchalawpi puñushan,NA,other,test,1,
Quechua,quechua,audios/21316.wav,emergency,P'achaykiwan churakuy,p'achaykiwan churakuy,NA,other,test,1,
Quechua,quechua,audios/21317.wav,normal,Mana allin uywasqallan hat'aqoqa kikillan sumaqllaña wiñarusqa,mana allin uywasqallan hat'aqoqa kikillan sumaqllaña wiñarusqa,NA,other,test,1,
Quechua,quechua,audios/21318.wav,emergency,Puna runakunaqa llama kunkamanta husut´ayuqmi puriranku,puna runakunaqa llama kunkamanta husut ́ayuqmi puriranku,NA,other,test,1,
Quechua,quechua,audios/21319.wav,emergency,¿Wasiykimanta lloqsinanta munankichu?,¿wasiykimanta lloqsinanta munankichu?,NA,other,test,1,
Quechua,quechua,audios/21320.wav,normal,"Toqti erqekunapi musphayqa, khuyaypunin.","toqti erqekunapi musphayqa, khuyaypunin.",NA,other,train,1,
Quechua,quechua,audios/21321.wav,normal,"Rikchasqa hina kasunchis, ama mancharikusunchu","rikchasqa hina kasunchis, ama mancharikusunchu",NA,other,test,1,
Quechua,quechua,audios/21322.wav,excluded,Phiñasqa kaspaqa manan imatapas allintaqa ruwasunchu,phiñasqa kaspaqa manan imatapas allintaqa ruwasunchu,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21323.wav,normal,Muyu muyu wayraqa hallp´ata huqarispa q’oshñitaraq hatarichin,muyu muyu wayraqa hallp ́ata huqarispa q’oshñitaraq hatarichin,NA,other,train,1,
Quechua,quechua,audios/21324.wav,excluded,Haku yachaq,haku yachaq,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21325.wav,emergency,Hatun p´uyñukunan kashanman,hatun p ́uyñukunan kashanman,NA,other,train,1,
Quechua,quechua,audios/21326.wav,normal,"Melonpaq mishk´iynin weqiynin, huk ruphay p´ucaypi mikhusqaqa, sumaqpunin kunkapaq kanqa.","melonpaq mishk ́iynin weqiynin, huk ruphay p ́ucaypi mikhusqaqa, sumaqpunin kunkapaq kanqa.",NA,other,train,1,
Quechua,quechua,audios/21327.wav,normal,Asnuyki qaparqachayshan,asnuyki qaparqachayshan,NA,other,test,1,
Quechua,quechua,audios/21328.wav,excluded,Asnuyki qaparqachayshan,asnuyki qaparqachayshan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21329.wav,excluded,Mana atinichu,mana atinichu,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21330.wav,excluded,Noqa qoyllurta rikuni,noqa qoyllurta rikuni,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/21331.wav,normal,Yayaykichis qoncho yakuta t’inpuchin,yayaykichis qoncho yakuta t’inpuchin,NA,other,test,1,
Quechua,quechua,audios/21332.wav,excluded,Mamanchiskunaqa anchata munakuwanchis,mamanchiskunaqa anchata munakuwanchis,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21333.wav,excluded,Añanchaykiqa allinmi karan,añanchaykiqa allinmi karan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21334.wav,excluded,Tukuy lawpipas rumiqa kanpunin,tukuy lawpipas rumiqa kanpunin,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21335.wav,excluded,Peruq hatun kusi raymin,peruq hatun kusi raymin,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21336.wav,emergency,Ashkha tullukunata mach'aypi rikurani,ashkha tullukunata mach'aypi rikurani,NA,other,test,1,
Quechua,quechua,audios/21337.wav,excluded,Kakanku phawan,kakanku phawan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21338.wav,excluded,Manan imapas mikhunapaq kanchu,manan imapas mikhunapaq kanchu,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/21339.wav,emergency,Kanmi huk p´unchay waqanallaykipaq.,kanmi huk p ́unchay waqanallaykipaq.,NA,other,train,1,
Quechua,quechua,audios/21340.wav,normal,Chay mankapi wishlla kashan,chay mankapi wishlla kashan,NA,other,test,1,
Quechua,quechua,audios/21341.wav,normal,Lawita,lawita,NA,other,train,1,
Quechua,quechua,audios/21342.wav,normal,"Sichus llakisqa runata rikuni chayqa, kurpuypin nanayninta tarini.","sichus llakisqa runata rikuni chayqa, kurpuypin nanayninta tarini.",NA,other,test,1,
Quechua,quechua,audios/21343.wav,normal,Ichhu pichanaqa tukurakapunmi,ichhu pichanaqa tukurakapunmi,NA,other,test,1,
Quechua,quechua,audios/21344.wav,normal,Lloq´emanta phañakama purini,lloq ́emanta phañakama purini,NA,other,test,1,
